Epoch 188 | KGC loss: 1.577362, DiffHEG loss 81.378386:  47%|████▋     | 188/400 [46:59<52:27, 14.85s/it]
Epoch 188 | KGC loss: 1.577362, DiffHEG loss 81.378386:  47%|████▋     | 189/400 [46:59<52:11, 14.84s/it]
Epoch 189 | KGC loss: 1.607502, DiffHEG loss 81.378608:  47%|████▋     | 189/400 [47:14<52:11, 14.84s/it]
Epoch 189 | KGC loss: 1.607502, DiffHEG loss 81.378608:  48%|████▊     | 190/400 [47:14<51:56, 14.84s/it]
Epoch 190 | KGC loss: 1.569035, DiffHEG loss 81.384998:  48%|████▊     | 190/400 [47:29<51:56, 14.84s/it]
Epoch 190 | KGC loss: 1.569035, DiffHEG loss 81.384998:  48%|████▊     | 191/400 [47:29<51:41, 14.84s/it]
Epoch 191 | KGC loss: 1.601438, DiffHEG loss 81.375345:  48%|████▊     | 191/400 [47:44<51:41, 14.84s/it]
Epoch 191 | KGC loss: 1.601438, DiffHEG loss 81.375345:  48%|████▊     | 192/400 [47:44<51:26, 14.84s/it]
Epoch 192 | KGC loss: 1.580417, DiffHEG loss 81.392331:  48%|████▊     | 192/400 [47:58<51:26, 14.84s/it]
Epoch 192 | KGC loss: 1.580417, DiffHEG loss 81.392331:  48%|████▊     | 193/400 [47:58<51:10, 14.83s/it]
Epoch 193 | KGC loss: 1.615589, DiffHEG loss 81.387278:  48%|████▊     | 193/400 [48:13<51:10, 14.83s/it]
Epoch 193 | KGC loss: 1.615589, DiffHEG loss 81.387278:  48%|████▊     | 194/400 [48:13<50:54, 14.83s/it]
Epoch 194 | KGC loss: 1.574837, DiffHEG loss 81.389120:  48%|████▊     | 194/400 [48:28<50:54, 14.83s/it]
Epoch 194 | KGC loss: 1.574837, DiffHEG loss 81.389120:  49%|████▉     | 195/400 [48:28<50:40, 14.83s/it]
Epoch 195 | KGC loss: 1.613318, DiffHEG loss 81.390230:  49%|████▉     | 195/400 [48:43<50:40, 14.83s/it]
Epoch 195 | KGC loss: 1.613318, DiffHEG loss 81.390230:  49%|████▉     | 196/400 [48:43<50:26, 14.83s/it]
Epoch 196 | KGC loss: 1.568247, DiffHEG loss 81.382994:  49%|████▉     | 196/400 [48:58<50:26, 14.83s/it]
Epoch 196 | KGC loss: 1.568247, DiffHEG loss 81.382994:  49%|████▉     | 197/400 [48:58<50:13, 14.84s/it]
Epoch 197 | KGC loss: 1.604521, DiffHEG loss 81.387488:  49%|████▉     | 197/400 [49:13<50:13, 14.84s/it]
Epoch 197 | KGC loss: 1.604521, DiffHEG loss 81.387488:  50%|████▉     | 198/400 [49:13<49:57, 14.84s/it]
Epoch 198 | KGC loss: 1.598210, DiffHEG loss 81.380601:  50%|████▉     | 198/400 [49:27<49:57, 14.84s/it]
Epoch 198 | KGC loss: 1.598210, DiffHEG loss 81.380601:  50%|████▉     | 199/400 [49:27<49:41, 14.83s/it]
Epoch 199 | KGC loss: 1.637151, DiffHEG loss 81.381964:  50%|████▉     | 199/400 [49:42<49:41, 14.83s/it]
Epoch 199 | KGC loss: 1.637151, DiffHEG loss 81.381964:  50%|█████     | 200/400 [49:42<49:27, 14.84s/it]
Epoch 200 | KGC loss: 1.579516, DiffHEG loss 81.390453:  50%|█████     | 200/400 [49:57<49:27, 14.84s/it]
Epoch 200 | KGC loss: 1.579516, DiffHEG loss 81.390453:  50%|█████     | 201/400 [49:57<49:12, 14.84s/it]
Epoch 201 | KGC loss: 1.610401, DiffHEG loss 81.386775:  50%|█████     | 201/400 [50:12<49:12, 14.84s/it]
Epoch 201 | KGC loss: 1.610401, DiffHEG loss 81.386775:  50%|█████     | 202/400 [50:12<48:59, 14.85s/it]
Epoch 202 | KGC loss: 1.605760, DiffHEG loss 81.379317:  50%|█████     | 202/400 [50:27<48:59, 14.85s/it]
Epoch 202 | KGC loss: 1.605760, DiffHEG loss 81.379317:  51%|█████     | 203/400 [50:27<48:45, 14.85s/it]
Epoch 203 | KGC loss: 1.607770, DiffHEG loss 81.387952:  51%|█████     | 203/400 [50:42<48:45, 14.85s/it]
Epoch 203 | KGC loss: 1.607770, DiffHEG loss 81.387952:  51%|█████     | 204/400 [50:42<48:29, 14.84s/it]
Epoch 204 | KGC loss: 1.581238, DiffHEG loss 81.383026:  51%|█████     | 204/400 [50:56<48:29, 14.84s/it]
Epoch 204 | KGC loss: 1.581238, DiffHEG loss 81.383026:  51%|█████▏    | 205/400 [50:56<48:15, 14.85s/it]
Epoch 205 | KGC loss: 1.601207, DiffHEG loss 81.391364:  51%|█████▏    | 205/400 [51:11<48:15, 14.85s/it]
Epoch 205 | KGC loss: 1.601207, DiffHEG loss 81.391364:  52%|█████▏    | 206/400 [51:11<48:00, 14.85s/it]
Epoch 206 | KGC loss: 1.571533, DiffHEG loss 81.382625:  52%|█████▏    | 206/400 [51:26<48:00, 14.85s/it]
Epoch 206 | KGC loss: 1.571533, DiffHEG loss 81.382625:  52%|█████▏    | 207/400 [51:26<47:46, 14.85s/it]
Epoch 207 | KGC loss: 1.611156, DiffHEG loss 81.388409:  52%|█████▏    | 207/400 [51:41<47:46, 14.85s/it]
Epoch 207 | KGC loss: 1.611156, DiffHEG loss 81.388409:  52%|█████▏    | 208/400 [51:41<47:31, 14.85s/it]
Epoch 208 | KGC loss: 1.580305, DiffHEG loss 81.386696:  52%|█████▏    | 208/400 [51:56<47:31, 14.85s/it]
Epoch 208 | KGC loss: 1.580305, DiffHEG loss 81.386696:  52%|█████▏    | 209/400 [51:56<47:16, 14.85s/it]
Epoch 209 | KGC loss: 1.613935, DiffHEG loss 81.384107:  52%|█████▏    | 209/400 [52:11<47:16, 14.85s/it]
Epoch 209 | KGC loss: 1.613935, DiffHEG loss 81.384107:  52%|█████▎    | 210/400 [52:11<47:03, 14.86s/it]
Epoch 210 | KGC loss: 1.574239, DiffHEG loss 81.380867:  52%|█████▎    | 210/400 [52:26<47:03, 14.86s/it]
Epoch 210 | KGC loss: 1.574239, DiffHEG loss 81.380867:  53%|█████▎    | 211/400 [52:26<46:47, 14.85s/it]
Epoch 211 | KGC loss: 1.612195, DiffHEG loss 81.387536:  53%|█████▎    | 211/400 [52:40<46:47, 14.85s/it]
Epoch 211 | KGC loss: 1.612195, DiffHEG loss 81.387536:  53%|█████▎    | 212/400 [52:40<46:31, 14.85s/it]
Epoch 212 | KGC loss: 1.580066, DiffHEG loss 81.381271:  53%|█████▎    | 212/400 [52:55<46:31, 14.85s/it]
Epoch 212 | KGC loss: 1.580066, DiffHEG loss 81.381271:  53%|█████▎    | 213/400 [52:55<46:16, 14.85s/it]
Epoch 213 | KGC loss: 1.630531, DiffHEG loss 81.377801:  53%|█████▎    | 213/400 [53:10<46:16, 14.85s/it]
Epoch 213 | KGC loss: 1.630531, DiffHEG loss 81.377801:  54%|█████▎    | 214/400 [53:10<46:00, 14.84s/it]
Epoch 214 | KGC loss: 1.595188, DiffHEG loss 81.381575:  54%|█████▎    | 214/400 [53:25<46:00, 14.84s/it]
Epoch 214 | KGC loss: 1.595188, DiffHEG loss 81.381575:  54%|█████▍    | 215/400 [53:25<45:46, 14.85s/it]
Epoch 215 | KGC loss: 1.628177, DiffHEG loss 81.380933:  54%|█████▍    | 215/400 [53:40<45:46, 14.85s/it]
Epoch 215 | KGC loss: 1.628177, DiffHEG loss 81.380933:  54%|█████▍    | 216/400 [53:40<45:31, 14.84s/it]
Epoch 216 | KGC loss: 1.580511, DiffHEG loss 81.382118:  54%|█████▍    | 216/400 [53:55<45:31, 14.84s/it]
Epoch 216 | KGC loss: 1.580511, DiffHEG loss 81.382118:  54%|█████▍    | 217/400 [53:55<45:17, 14.85s/it]
Epoch 217 | KGC loss: 1.640736, DiffHEG loss 81.379937:  54%|█████▍    | 217/400 [54:10<45:17, 14.85s/it]
Epoch 217 | KGC loss: 1.640736, DiffHEG loss 81.379937:  55%|█████▍    | 218/400 [54:10<45:03, 14.85s/it]
Epoch 218 | KGC loss: 1.590458, DiffHEG loss 81.386240:  55%|█████▍    | 218/400 [54:24<45:03, 14.85s/it]
Epoch 218 | KGC loss: 1.590458, DiffHEG loss 81.386240:  55%|█████▍    | 219/400 [54:24<44:46, 14.84s/it]
Epoch 219 | KGC loss: 1.615466, DiffHEG loss 81.369970:  55%|█████▍    | 219/400 [54:39<44:46, 14.84s/it]
Epoch 219 | KGC loss: 1.615466, DiffHEG loss 81.369970:  55%|█████▌    | 220/400 [54:39<44:30, 14.84s/it]
Epoch 220 | KGC loss: 1.579938, DiffHEG loss 81.386912:  55%|█████▌    | 220/400 [54:54<44:30, 14.84s/it]
Epoch 220 | KGC loss: 1.579938, DiffHEG loss 81.386912:  55%|█████▌    | 221/400 [54:54<44:15, 14.84s/it]
Epoch 221 | KGC loss: 1.624180, DiffHEG loss 81.386401:  55%|█████▌    | 221/400 [55:09<44:15, 14.84s/it]
Epoch 221 | KGC loss: 1.624180, DiffHEG loss 81.386401:  56%|█████▌    | 222/400 [55:09<44:01, 14.84s/it]
Epoch 222 | KGC loss: 1.591572, DiffHEG loss 81.387239:  56%|█████▌    | 222/400 [55:24<44:01, 14.84s/it]
Epoch 222 | KGC loss: 1.591572, DiffHEG loss 81.387239:  56%|█████▌    | 223/400 [55:24<43:47, 14.85s/it]
Epoch 223 | KGC loss: 1.627410, DiffHEG loss 81.378081:  56%|█████▌    | 223/400 [55:39<43:47, 14.85s/it]
Epoch 223 | KGC loss: 1.627410, DiffHEG loss 81.378081:  56%|█████▌    | 224/400 [55:39<43:33, 14.85s/it]
Epoch 224 | KGC loss: 1.602584, DiffHEG loss 81.386986:  56%|█████▌    | 224/400 [55:53<43:33, 14.85s/it]
Epoch 224 | KGC loss: 1.602584, DiffHEG loss 81.386986:  56%|█████▋    | 225/400 [55:53<43:19, 14.85s/it]
Epoch 225 | KGC loss: 1.630423, DiffHEG loss 81.378421:  56%|█████▋    | 225/400 [56:08<43:19, 14.85s/it]
Epoch 225 | KGC loss: 1.630423, DiffHEG loss 81.378421:  56%|█████▋    | 226/400 [56:08<43:03, 14.85s/it]
Epoch 226 | KGC loss: 1.595729, DiffHEG loss 81.387130:  56%|█████▋    | 226/400 [56:23<43:03, 14.85s/it]
Epoch 226 | KGC loss: 1.595729, DiffHEG loss 81.387130:  57%|█████▋    | 227/400 [56:23<42:48, 14.84s/it]
Epoch 227 | KGC loss: 1.612843, DiffHEG loss 81.398070:  57%|█████▋    | 227/400 [56:38<42:48, 14.84s/it]
Epoch 227 | KGC loss: 1.612843, DiffHEG loss 81.398070:  57%|█████▋    | 228/400 [56:38<42:33, 14.85s/it]
Epoch 228 | KGC loss: 1.560814, DiffHEG loss 81.384719:  57%|█████▋    | 228/400 [56:53<42:33, 14.85s/it]
Epoch 228 | KGC loss: 1.560814, DiffHEG loss 81.384719:  57%|█████▋    | 229/400 [56:53<42:19, 14.85s/it]
Epoch 229 | KGC loss: 1.610063, DiffHEG loss 81.370655:  57%|█████▋    | 229/400 [57:08<42:19, 14.85s/it]
Epoch 229 | KGC loss: 1.610063, DiffHEG loss 81.370655:  57%|█████▊    | 230/400 [57:08<42:03, 14.85s/it]
Epoch 230 | KGC loss: 1.572449, DiffHEG loss 81.379972:  57%|█████▊    | 230/400 [57:22<42:03, 14.85s/it]
Epoch 230 | KGC loss: 1.572449, DiffHEG loss 81.379972:  58%|█████▊    | 231/400 [57:22<41:48, 14.85s/it]
Epoch 231 | KGC loss: 1.618059, DiffHEG loss 81.380289:  58%|█████▊    | 231/400 [57:37<41:48, 14.85s/it]
Epoch 231 | KGC loss: 1.618059, DiffHEG loss 81.380289:  58%|█████▊    | 232/400 [57:37<41:33, 14.84s/it]
Epoch 232 | KGC loss: 1.621352, DiffHEG loss 81.385264:  58%|█████▊    | 232/400 [57:52<41:33, 14.84s/it]
Epoch 232 | KGC loss: 1.621352, DiffHEG loss 81.385264:  58%|█████▊    | 233/400 [57:52<41:18, 14.84s/it]
Epoch 233 | KGC loss: 1.641441, DiffHEG loss 81.382806:  58%|█████▊    | 233/400 [58:07<41:18, 14.84s/it]
Epoch 233 | KGC loss: 1.641441, DiffHEG loss 81.382806:  58%|█████▊    | 234/400 [58:07<41:03, 14.84s/it]
Epoch 234 | KGC loss: 1.593055, DiffHEG loss 81.383550:  58%|█████▊    | 234/400 [58:22<41:03, 14.84s/it]
Epoch 234 | KGC loss: 1.593055, DiffHEG loss 81.383550:  59%|█████▉    | 235/400 [58:22<40:48, 14.84s/it]
Epoch 235 | KGC loss: 1.627806, DiffHEG loss 81.387403:  59%|█████▉    | 235/400 [58:37<40:48, 14.84s/it]
Epoch 235 | KGC loss: 1.627806, DiffHEG loss 81.387403:  59%|█████▉    | 236/400 [58:37<40:33, 14.84s/it]
Epoch 236 | KGC loss: 1.592214, DiffHEG loss 81.379659:  59%|█████▉    | 236/400 [58:52<40:33, 14.84s/it]
Epoch 236 | KGC loss: 1.592214, DiffHEG loss 81.379659:  59%|█████▉    | 237/400 [58:52<40:19, 14.85s/it]
Epoch 237 | KGC loss: 1.619269, DiffHEG loss 81.382703:  59%|█████▉    | 237/400 [59:06<40:19, 14.85s/it]
Epoch 237 | KGC loss: 1.619269, DiffHEG loss 81.382703:  60%|█████▉    | 238/400 [59:06<40:05, 14.85s/it]
Epoch 238 | KGC loss: 1.593145, DiffHEG loss 81.390747:  60%|█████▉    | 238/400 [59:21<40:05, 14.85s/it]
Epoch 238 | KGC loss: 1.593145, DiffHEG loss 81.390747:  60%|█████▉    | 239/400 [59:21<39:49, 14.84s/it]
Epoch 239 | KGC loss: 1.623709, DiffHEG loss 81.384958:  60%|█████▉    | 239/400 [59:36<39:49, 14.84s/it]
Epoch 239 | KGC loss: 1.623709, DiffHEG loss 81.384958:  60%|██████    | 240/400 [59:36<39:34, 14.84s/it]
Epoch 240 | KGC loss: 1.578927, DiffHEG loss 81.384281:  60%|██████    | 240/400 [59:51<39:34, 14.84s/it]
Epoch 240 | KGC loss: 1.578927, DiffHEG loss 81.384281:  60%|██████    | 241/400 [59:51<39:19, 14.84s/it]
Epoch 241 | KGC loss: 1.635768, DiffHEG loss 81.385709:  60%|██████    | 241/400 [1:00:06<39:19, 14.84s/it]
Epoch 241 | KGC loss: 1.635768, DiffHEG loss 81.385709:  60%|██████    | 242/400 [1:00:06<39:04, 14.84s/it]
Epoch 242 | KGC loss: 1.597727, DiffHEG loss 81.393144:  60%|██████    | 242/400 [1:00:21<39:04, 14.84s/it]
Epoch 242 | KGC loss: 1.597727, DiffHEG loss 81.393144:  61%|██████    | 243/400 [1:00:21<38:50, 14.84s/it]
Epoch 243 | KGC loss: 1.633440, DiffHEG loss 81.386895:  61%|██████    | 243/400 [1:00:35<38:50, 14.84s/it]
Epoch 243 | KGC loss: 1.633440, DiffHEG loss 81.386895:  61%|██████    | 244/400 [1:00:35<38:34, 14.84s/it]
Epoch 244 | KGC loss: 1.607154, DiffHEG loss 81.380588:  61%|██████    | 244/400 [1:00:50<38:34, 14.84s/it]
Epoch 244 | KGC loss: 1.607154, DiffHEG loss 81.380588:  61%|██████▏   | 245/400 [1:00:50<38:19, 14.83s/it]
Epoch 245 | KGC loss: 1.642483, DiffHEG loss 81.382818:  61%|██████▏   | 245/400 [1:01:05<38:19, 14.83s/it]
Epoch 245 | KGC loss: 1.642483, DiffHEG loss 81.382818:  62%|██████▏   | 246/400 [1:01:05<38:04, 14.84s/it]
Epoch 246 | KGC loss: 1.602629, DiffHEG loss 81.382436:  62%|██████▏   | 246/400 [1:01:20<38:04, 14.84s/it]
Epoch 246 | KGC loss: 1.602629, DiffHEG loss 81.382436:  62%|██████▏   | 247/400 [1:01:20<37:49, 14.83s/it]
Epoch 247 | KGC loss: 1.637383, DiffHEG loss 81.376162:  62%|██████▏   | 247/400 [1:01:35<37:49, 14.83s/it]
Epoch 247 | KGC loss: 1.637383, DiffHEG loss 81.376162:  62%|██████▏   | 248/400 [1:01:35<37:34, 14.83s/it]
Epoch 248 | KGC loss: 1.595789, DiffHEG loss 81.385183:  62%|██████▏   | 248/400 [1:01:50<37:34, 14.83s/it]
Epoch 248 | KGC loss: 1.595789, DiffHEG loss 81.385183:  62%|██████▏   | 249/400 [1:01:50<37:19, 14.83s/it]
Epoch 249 | KGC loss: 1.639139, DiffHEG loss 81.391015:  62%|██████▏   | 249/400 [1:02:04<37:19, 14.83s/it]
Epoch 249 | KGC loss: 1.639139, DiffHEG loss 81.391015:  62%|██████▎   | 250/400 [1:02:04<37:05, 14.83s/it]
Epoch 250 | KGC loss: 1.569001, DiffHEG loss 81.385912:  62%|██████▎   | 250/400 [1:02:19<37:05, 14.83s/it]
Epoch 250 | KGC loss: 1.569001, DiffHEG loss 81.385912:  63%|██████▎   | 251/400 [1:02:19<36:51, 14.84s/it]
Epoch 251 | KGC loss: 1.623175, DiffHEG loss 81.383817:  63%|██████▎   | 251/400 [1:02:34<36:51, 14.84s/it]
Epoch 251 | KGC loss: 1.623175, DiffHEG loss 81.383817:  63%|██████▎   | 252/400 [1:02:34<36:37, 14.85s/it]
Epoch 252 | KGC loss: 1.588485, DiffHEG loss 81.389410:  63%|██████▎   | 252/400 [1:02:49<36:37, 14.85s/it]
Epoch 252 | KGC loss: 1.588485, DiffHEG loss 81.389410:  63%|██████▎   | 253/400 [1:02:49<36:21, 14.84s/it]
Epoch 253 | KGC loss: 1.635018, DiffHEG loss 81.385909:  63%|██████▎   | 253/400 [1:03:04<36:21, 14.84s/it]
Epoch 253 | KGC loss: 1.635018, DiffHEG loss 81.385909:  64%|██████▎   | 254/400 [1:03:04<36:08, 14.85s/it]
Epoch 254 | KGC loss: 1.593466, DiffHEG loss 81.377363:  64%|██████▎   | 254/400 [1:03:19<36:08, 14.85s/it]
Epoch 254 | KGC loss: 1.593466, DiffHEG loss 81.377363:  64%|██████▍   | 255/400 [1:03:19<35:52, 14.85s/it]
Epoch 255 | KGC loss: 1.627832, DiffHEG loss 81.387787:  64%|██████▍   | 255/400 [1:03:33<35:52, 14.85s/it]
Epoch 255 | KGC loss: 1.627832, DiffHEG loss 81.387787:  64%|██████▍   | 256/400 [1:03:33<35:36, 14.84s/it]
Epoch 256 | KGC loss: 1.591550, DiffHEG loss 81.382199:  64%|██████▍   | 256/400 [1:03:48<35:36, 14.84s/it]
Epoch 256 | KGC loss: 1.591550, DiffHEG loss 81.382199:  64%|██████▍   | 257/400 [1:03:48<35:21, 14.84s/it]
Epoch 257 | KGC loss: 1.640010, DiffHEG loss 81.383674:  64%|██████▍   | 257/400 [1:04:03<35:21, 14.84s/it]
Epoch 257 | KGC loss: 1.640010, DiffHEG loss 81.383674:  64%|██████▍   | 258/400 [1:04:03<35:08, 14.85s/it]
Epoch 258 | KGC loss: 1.607432, DiffHEG loss 81.389778:  64%|██████▍   | 258/400 [1:04:18<35:08, 14.85s/it]
Epoch 258 | KGC loss: 1.607432, DiffHEG loss 81.389778:  65%|██████▍   | 259/400 [1:04:18<34:53, 14.85s/it]
Epoch 259 | KGC loss: 1.657740, DiffHEG loss 81.386489:  65%|██████▍   | 259/400 [1:04:33<34:53, 14.85s/it]
Epoch 259 | KGC loss: 1.657740, DiffHEG loss 81.386489:  65%|██████▌   | 260/400 [1:04:33<34:38, 14.85s/it]
Epoch 260 | KGC loss: 1.623086, DiffHEG loss 81.386137:  65%|██████▌   | 260/400 [1:04:48<34:38, 14.85s/it]
Epoch 260 | KGC loss: 1.623086, DiffHEG loss 81.386137:  65%|██████▌   | 261/400 [1:04:48<34:23, 14.84s/it]
Epoch 261 | KGC loss: 1.648614, DiffHEG loss 81.378295:  65%|██████▌   | 261/400 [1:05:03<34:23, 14.84s/it]
Epoch 261 | KGC loss: 1.648614, DiffHEG loss 81.378295:  66%|██████▌   | 262/400 [1:05:03<34:09, 14.85s/it]
Epoch 262 | KGC loss: 1.609938, DiffHEG loss 81.378438:  66%|██████▌   | 262/400 [1:05:17<34:09, 14.85s/it]
Epoch 262 | KGC loss: 1.609938, DiffHEG loss 81.378438:  66%|██████▌   | 263/400 [1:05:17<33:54, 14.85s/it]
Epoch 263 | KGC loss: 1.646134, DiffHEG loss 81.383286:  66%|██████▌   | 263/400 [1:05:32<33:54, 14.85s/it]
Epoch 263 | KGC loss: 1.646134, DiffHEG loss 81.383286:  66%|██████▌   | 264/400 [1:05:32<33:37, 14.84s/it]
Epoch 264 | KGC loss: 1.641714, DiffHEG loss 81.384466:  66%|██████▌   | 264/400 [1:05:47<33:37, 14.84s/it]
Epoch 264 | KGC loss: 1.641714, DiffHEG loss 81.384466:  66%|██████▋   | 265/400 [1:05:47<33:22, 14.83s/it]
Epoch 265 | KGC loss: 1.658384, DiffHEG loss 81.387547:  66%|██████▋   | 265/400 [1:06:02<33:22, 14.83s/it]
Epoch 265 | KGC loss: 1.658384, DiffHEG loss 81.387547:  66%|██████▋   | 266/400 [1:06:02<33:07, 14.83s/it]
Epoch 266 | KGC loss: 1.638033, DiffHEG loss 81.380318:  66%|██████▋   | 266/400 [1:06:17<33:07, 14.83s/it]
Epoch 266 | KGC loss: 1.638033, DiffHEG loss 81.380318:  67%|██████▋   | 267/400 [1:06:17<32:52, 14.83s/it]
Epoch 267 | KGC loss: 1.653779, DiffHEG loss 81.386401:  67%|██████▋   | 267/400 [1:06:32<32:52, 14.83s/it]
Epoch 267 | KGC loss: 1.653779, DiffHEG loss 81.386401:  67%|██████▋   | 268/400 [1:06:32<32:38, 14.84s/it]
Epoch 268 | KGC loss: 1.624319, DiffHEG loss 81.383134:  67%|██████▋   | 268/400 [1:06:46<32:38, 14.84s/it]
Epoch 268 | KGC loss: 1.624319, DiffHEG loss 81.383134:  67%|██████▋   | 269/400 [1:06:46<32:23, 14.84s/it]
Epoch 269 | KGC loss: 1.652427, DiffHEG loss 81.375591:  67%|██████▋   | 269/400 [1:07:01<32:23, 14.84s/it]
Epoch 269 | KGC loss: 1.652427, DiffHEG loss 81.375591:  68%|██████▊   | 270/400 [1:07:01<32:09, 14.84s/it]
Epoch 270 | KGC loss: 1.624736, DiffHEG loss 81.388696:  68%|██████▊   | 270/400 [1:07:16<32:09, 14.84s/it]
Epoch 270 | KGC loss: 1.624736, DiffHEG loss 81.388696:  68%|██████▊   | 271/400 [1:07:16<31:54, 14.84s/it]
Epoch 271 | KGC loss: 1.646723, DiffHEG loss 81.395641:  68%|██████▊   | 271/400 [1:07:31<31:54, 14.84s/it]
Epoch 271 | KGC loss: 1.646723, DiffHEG loss 81.395641:  68%|██████▊   | 272/400 [1:07:31<31:40, 14.85s/it]
Epoch 272 | KGC loss: 1.599287, DiffHEG loss 81.387992:  68%|██████▊   | 272/400 [1:07:46<31:40, 14.85s/it]
Epoch 272 | KGC loss: 1.599287, DiffHEG loss 81.387992:  68%|██████▊   | 273/400 [1:07:46<31:25, 14.84s/it]
Epoch 273 | KGC loss: 1.635589, DiffHEG loss 81.385519:  68%|██████▊   | 273/400 [1:08:01<31:25, 14.84s/it]
Epoch 273 | KGC loss: 1.635589, DiffHEG loss 81.385519:  68%|██████▊   | 274/400 [1:08:01<31:09, 14.84s/it]
Epoch 274 | KGC loss: 1.610773, DiffHEG loss 81.387898:  68%|██████▊   | 274/400 [1:08:15<31:09, 14.84s/it]
Epoch 274 | KGC loss: 1.610773, DiffHEG loss 81.387898:  69%|██████▉   | 275/400 [1:08:15<30:54, 14.84s/it]
Epoch 275 | KGC loss: 1.639612, DiffHEG loss 81.387576:  69%|██████▉   | 275/400 [1:08:30<30:54, 14.84s/it]
Epoch 275 | KGC loss: 1.639612, DiffHEG loss 81.387576:  69%|██████▉   | 276/400 [1:08:30<30:39, 14.84s/it]
Epoch 276 | KGC loss: 1.614227, DiffHEG loss 81.392425:  69%|██████▉   | 276/400 [1:08:45<30:39, 14.84s/it]
Epoch 276 | KGC loss: 1.614227, DiffHEG loss 81.392425:  69%|██████▉   | 277/400 [1:08:45<30:24, 14.83s/it]
Epoch 277 | KGC loss: 1.635638, DiffHEG loss 81.382553:  69%|██████▉   | 277/400 [1:09:00<30:24, 14.83s/it]
Epoch 277 | KGC loss: 1.635638, DiffHEG loss 81.382553:  70%|██████▉   | 278/400 [1:09:00<30:10, 14.84s/it]
Epoch 278 | KGC loss: 1.611842, DiffHEG loss 81.394433:  70%|██████▉   | 278/400 [1:09:15<30:10, 14.84s/it]
Epoch 278 | KGC loss: 1.611842, DiffHEG loss 81.394433:  70%|██████▉   | 279/400 [1:09:15<29:55, 14.84s/it]
Epoch 279 | KGC loss: 1.650289, DiffHEG loss 81.406052:  70%|██████▉   | 279/400 [1:09:30<29:55, 14.84s/it]
Epoch 279 | KGC loss: 1.650289, DiffHEG loss 81.406052:  70%|███████   | 280/400 [1:09:30<29:40, 14.84s/it]
Epoch 280 | KGC loss: 1.606449, DiffHEG loss 81.392659:  70%|███████   | 280/400 [1:09:44<29:40, 14.84s/it]
Epoch 280 | KGC loss: 1.606449, DiffHEG loss 81.392659:  70%|███████   | 281/400 [1:09:44<29:25, 14.84s/it]
Epoch 281 | KGC loss: 1.641987, DiffHEG loss 81.385734:  70%|███████   | 281/400 [1:09:59<29:25, 14.84s/it]
Epoch 281 | KGC loss: 1.641987, DiffHEG loss 81.385734:  70%|███████   | 282/400 [1:09:59<29:11, 14.84s/it]
Epoch 282 | KGC loss: 1.614715, DiffHEG loss 81.380463:  70%|███████   | 282/400 [1:10:14<29:11, 14.84s/it]
Epoch 282 | KGC loss: 1.614715, DiffHEG loss 81.380463:  71%|███████   | 283/400 [1:10:14<28:56, 14.85s/it]
Epoch 283 | KGC loss: 1.666464, DiffHEG loss 81.390988:  71%|███████   | 283/400 [1:10:29<28:56, 14.85s/it]
Epoch 283 | KGC loss: 1.666464, DiffHEG loss 81.390988:  71%|███████   | 284/400 [1:10:29<28:41, 14.84s/it]
Epoch 284 | KGC loss: 1.627852, DiffHEG loss 81.384648:  71%|███████   | 284/400 [1:10:44<28:41, 14.84s/it]
Epoch 284 | KGC loss: 1.627852, DiffHEG loss 81.384648:  71%|███████▏  | 285/400 [1:10:44<28:26, 14.84s/it]
Epoch 285 | KGC loss: 1.651170, DiffHEG loss 81.374938:  71%|███████▏  | 285/400 [1:10:59<28:26, 14.84s/it]
Epoch 285 | KGC loss: 1.651170, DiffHEG loss 81.374938:  72%|███████▏  | 286/400 [1:10:59<28:11, 14.84s/it]
Epoch 286 | KGC loss: 1.611639, DiffHEG loss 81.382993:  72%|███████▏  | 286/400 [1:11:14<28:11, 14.84s/it]
Epoch 286 | KGC loss: 1.611639, DiffHEG loss 81.382993:  72%|███████▏  | 287/400 [1:11:14<27:57, 14.84s/it]
Epoch 287 | KGC loss: 1.646501, DiffHEG loss 81.373082:  72%|███████▏  | 287/400 [1:11:28<27:57, 14.84s/it]
Epoch 287 | KGC loss: 1.646501, DiffHEG loss 81.373082:  72%|███████▏  | 288/400 [1:11:28<27:41, 14.84s/it]
Epoch 288 | KGC loss: 1.612625, DiffHEG loss 81.390954:  72%|███████▏  | 288/400 [1:11:43<27:41, 14.84s/it]
Epoch 288 | KGC loss: 1.612625, DiffHEG loss 81.390954:  72%|███████▏  | 289/400 [1:11:43<27:26, 14.84s/it]
Epoch 289 | KGC loss: 1.674139, DiffHEG loss 81.379016:  72%|███████▏  | 289/400 [1:11:58<27:26, 14.84s/it]
Epoch 289 | KGC loss: 1.674139, DiffHEG loss 81.379016:  72%|███████▎  | 290/400 [1:11:58<27:11, 14.83s/it]
Epoch 290 | KGC loss: 1.665930, DiffHEG loss 81.387534:  72%|███████▎  | 290/400 [1:12:13<27:11, 14.83s/it]
Epoch 290 | KGC loss: 1.665930, DiffHEG loss 81.387534:  73%|███████▎  | 291/400 [1:12:13<26:57, 14.84s/it]
Epoch 291 | KGC loss: 1.690933, DiffHEG loss 81.384348:  73%|███████▎  | 291/400 [1:12:28<26:57, 14.84s/it]
