Epoch 184 | KGC loss: 1.614194, DiffHEG loss 81.388486:  46%|████▌     | 184/400 [50:39<59:03, 16.41s/it]
Epoch 184 | KGC loss: 1.614194, DiffHEG loss 81.388486:  46%|████▋     | 185/400 [50:39<58:48, 16.41s/it]
Epoch 185 | KGC loss: 1.643104, DiffHEG loss 81.386728:  46%|████▋     | 185/400 [50:55<58:48, 16.41s/it]
Epoch 185 | KGC loss: 1.643104, DiffHEG loss 81.386728:  46%|████▋     | 186/400 [50:55<58:32, 16.42s/it]
Epoch 186 | KGC loss: 1.616223, DiffHEG loss 81.385831:  46%|████▋     | 186/400 [51:12<58:32, 16.42s/it]
Epoch 186 | KGC loss: 1.616223, DiffHEG loss 81.385831:  47%|████▋     | 187/400 [51:12<58:19, 16.43s/it]
Epoch 187 | KGC loss: 1.640876, DiffHEG loss 81.389471:  47%|████▋     | 187/400 [51:28<58:19, 16.43s/it]
Epoch 187 | KGC loss: 1.640876, DiffHEG loss 81.389471:  47%|████▋     | 188/400 [51:28<58:02, 16.43s/it]
Epoch 188 | KGC loss: 1.613708, DiffHEG loss 81.373534:  47%|████▋     | 188/400 [51:45<58:02, 16.43s/it]
Epoch 188 | KGC loss: 1.613708, DiffHEG loss 81.373534:  47%|████▋     | 189/400 [51:45<57:45, 16.42s/it]
Epoch 189 | KGC loss: 1.646748, DiffHEG loss 81.386178:  47%|████▋     | 189/400 [52:01<57:45, 16.42s/it]
Epoch 189 | KGC loss: 1.646748, DiffHEG loss 81.386178:  48%|████▊     | 190/400 [52:01<57:27, 16.42s/it]
Epoch 190 | KGC loss: 1.675865, DiffHEG loss 81.375772:  48%|████▊     | 190/400 [52:18<57:27, 16.42s/it]
Epoch 190 | KGC loss: 1.675865, DiffHEG loss 81.375772:  48%|████▊     | 191/400 [52:18<57:11, 16.42s/it]
Epoch 191 | KGC loss: 1.664687, DiffHEG loss 81.378506:  48%|████▊     | 191/400 [52:34<57:11, 16.42s/it]
Epoch 191 | KGC loss: 1.664687, DiffHEG loss 81.378506:  48%|████▊     | 192/400 [52:34<56:54, 16.42s/it]
Epoch 192 | KGC loss: 1.630761, DiffHEG loss 81.388870:  48%|████▊     | 192/400 [52:50<56:54, 16.42s/it]
Epoch 192 | KGC loss: 1.630761, DiffHEG loss 81.388870:  48%|████▊     | 193/400 [52:50<56:37, 16.42s/it]
Epoch 193 | KGC loss: 1.672933, DiffHEG loss 81.393161:  48%|████▊     | 193/400 [53:07<56:37, 16.42s/it]
Epoch 193 | KGC loss: 1.672933, DiffHEG loss 81.393161:  48%|████▊     | 194/400 [53:07<56:24, 16.43s/it]
Epoch 194 | KGC loss: 1.640173, DiffHEG loss 81.388758:  48%|████▊     | 194/400 [53:23<56:24, 16.43s/it]
Epoch 194 | KGC loss: 1.640173, DiffHEG loss 81.388758:  49%|████▉     | 195/400 [53:23<56:07, 16.43s/it]
Epoch 195 | KGC loss: 1.683901, DiffHEG loss 81.384079:  49%|████▉     | 195/400 [53:40<56:07, 16.43s/it]
Epoch 195 | KGC loss: 1.683901, DiffHEG loss 81.384079:  49%|████▉     | 196/400 [53:40<55:52, 16.43s/it]
Epoch 196 | KGC loss: 1.624599, DiffHEG loss 81.385115:  49%|████▉     | 196/400 [53:56<55:52, 16.43s/it]
Epoch 196 | KGC loss: 1.624599, DiffHEG loss 81.385115:  49%|████▉     | 197/400 [53:56<55:37, 16.44s/it]
Epoch 197 | KGC loss: 1.664531, DiffHEG loss 81.372845:  49%|████▉     | 197/400 [54:13<55:37, 16.44s/it]
Epoch 197 | KGC loss: 1.664531, DiffHEG loss 81.372845:  50%|████▉     | 198/400 [54:13<55:22, 16.45s/it]
Epoch 198 | KGC loss: 1.646372, DiffHEG loss 81.387357:  50%|████▉     | 198/400 [54:29<55:22, 16.45s/it]
Epoch 198 | KGC loss: 1.646372, DiffHEG loss 81.387357:  50%|████▉     | 199/400 [54:29<55:05, 16.45s/it]
Epoch 199 | KGC loss: 1.670217, DiffHEG loss 81.384184:  50%|████▉     | 199/400 [54:46<55:05, 16.45s/it]
Epoch 199 | KGC loss: 1.670217, DiffHEG loss 81.384184:  50%|█████     | 200/400 [54:46<54:48, 16.44s/it]
Epoch 200 | KGC loss: 1.625276, DiffHEG loss 81.382676:  50%|█████     | 200/400 [55:02<54:48, 16.44s/it]
Epoch 200 | KGC loss: 1.625276, DiffHEG loss 81.382676:  50%|█████     | 201/400 [55:02<54:31, 16.44s/it]
Epoch 201 | KGC loss: 1.666755, DiffHEG loss 81.376061:  50%|█████     | 201/400 [55:18<54:31, 16.44s/it]
Epoch 201 | KGC loss: 1.666755, DiffHEG loss 81.376061:  50%|█████     | 202/400 [55:18<54:14, 16.44s/it]
Epoch 202 | KGC loss: 1.658537, DiffHEG loss 81.387375:  50%|█████     | 202/400 [55:35<54:14, 16.44s/it]
Epoch 202 | KGC loss: 1.658537, DiffHEG loss 81.387375:  51%|█████     | 203/400 [55:35<53:57, 16.43s/it]
Epoch 203 | KGC loss: 1.670577, DiffHEG loss 81.380616:  51%|█████     | 203/400 [55:51<53:57, 16.43s/it]
Epoch 203 | KGC loss: 1.670577, DiffHEG loss 81.380616:  51%|█████     | 204/400 [55:51<53:41, 16.44s/it]
Epoch 204 | KGC loss: 1.639493, DiffHEG loss 81.380226:  51%|█████     | 204/400 [56:08<53:41, 16.44s/it]
Epoch 204 | KGC loss: 1.639493, DiffHEG loss 81.380226:  51%|█████▏    | 205/400 [56:08<53:23, 16.43s/it]
Epoch 205 | KGC loss: 1.654648, DiffHEG loss 81.390400:  51%|█████▏    | 205/400 [56:24<53:23, 16.43s/it]
Epoch 205 | KGC loss: 1.654648, DiffHEG loss 81.390400:  52%|█████▏    | 206/400 [56:24<53:07, 16.43s/it]
Epoch 206 | KGC loss: 1.620404, DiffHEG loss 81.372835:  52%|█████▏    | 206/400 [56:41<53:07, 16.43s/it]
Epoch 206 | KGC loss: 1.620404, DiffHEG loss 81.372835:  52%|█████▏    | 207/400 [56:41<52:50, 16.43s/it]
Epoch 207 | KGC loss: 1.664410, DiffHEG loss 81.387305:  52%|█████▏    | 207/400 [56:57<52:50, 16.43s/it]
Epoch 207 | KGC loss: 1.664410, DiffHEG loss 81.387305:  52%|█████▏    | 208/400 [56:57<52:34, 16.43s/it]
Epoch 208 | KGC loss: 1.642293, DiffHEG loss 81.385109:  52%|█████▏    | 208/400 [57:13<52:34, 16.43s/it]
Epoch 208 | KGC loss: 1.642293, DiffHEG loss 81.385109:  52%|█████▏    | 209/400 [57:13<52:19, 16.43s/it]
Epoch 209 | KGC loss: 1.664073, DiffHEG loss 81.371526:  52%|█████▏    | 209/400 [57:30<52:19, 16.43s/it]
Epoch 209 | KGC loss: 1.664073, DiffHEG loss 81.371526:  52%|█████▎    | 210/400 [57:30<52:00, 16.42s/it]
Epoch 210 | KGC loss: 1.626249, DiffHEG loss 81.375528:  52%|█████▎    | 210/400 [57:46<52:00, 16.42s/it]
Epoch 210 | KGC loss: 1.626249, DiffHEG loss 81.375528:  53%|█████▎    | 211/400 [57:46<51:45, 16.43s/it]
Epoch 211 | KGC loss: 1.651700, DiffHEG loss 81.384253:  53%|█████▎    | 211/400 [58:03<51:45, 16.43s/it]
Epoch 211 | KGC loss: 1.651700, DiffHEG loss 81.384253:  53%|█████▎    | 212/400 [58:03<51:29, 16.43s/it]
Epoch 212 | KGC loss: 1.617218, DiffHEG loss 81.389693:  53%|█████▎    | 212/400 [58:19<51:29, 16.43s/it]
Epoch 212 | KGC loss: 1.617218, DiffHEG loss 81.389693:  53%|█████▎    | 213/400 [58:19<51:14, 16.44s/it]
Epoch 213 | KGC loss: 1.670429, DiffHEG loss 81.377350:  53%|█████▎    | 213/400 [58:36<51:14, 16.44s/it]
Epoch 213 | KGC loss: 1.670429, DiffHEG loss 81.377350:  54%|█████▎    | 214/400 [58:36<50:58, 16.44s/it]
Epoch 214 | KGC loss: 1.657779, DiffHEG loss 81.384849:  54%|█████▎    | 214/400 [58:52<50:58, 16.44s/it]
Epoch 214 | KGC loss: 1.657779, DiffHEG loss 81.384849:  54%|█████▍    | 215/400 [58:52<50:40, 16.44s/it]
Epoch 215 | KGC loss: 1.663344, DiffHEG loss 81.391251:  54%|█████▍    | 215/400 [59:08<50:40, 16.44s/it]
Epoch 215 | KGC loss: 1.663344, DiffHEG loss 81.391251:  54%|█████▍    | 216/400 [59:08<50:24, 16.44s/it]
Epoch 216 | KGC loss: 1.627563, DiffHEG loss 81.378088:  54%|█████▍    | 216/400 [59:25<50:24, 16.44s/it]
Epoch 216 | KGC loss: 1.627563, DiffHEG loss 81.378088:  54%|█████▍    | 217/400 [59:25<50:08, 16.44s/it]
Epoch 217 | KGC loss: 1.677103, DiffHEG loss 81.373818:  54%|█████▍    | 217/400 [59:41<50:08, 16.44s/it]
Epoch 217 | KGC loss: 1.677103, DiffHEG loss 81.373818:  55%|█████▍    | 218/400 [59:41<49:51, 16.43s/it]
Epoch 218 | KGC loss: 1.651689, DiffHEG loss 81.378432:  55%|█████▍    | 218/400 [59:58<49:51, 16.43s/it]
Epoch 218 | KGC loss: 1.651689, DiffHEG loss 81.378432:  55%|█████▍    | 219/400 [59:58<49:33, 16.43s/it]
Epoch 219 | KGC loss: 1.662574, DiffHEG loss 81.390341:  55%|█████▍    | 219/400 [1:00:14<49:33, 16.43s/it]
Epoch 219 | KGC loss: 1.662574, DiffHEG loss 81.390341:  55%|█████▌    | 220/400 [1:00:14<49:17, 16.43s/it]
Epoch 220 | KGC loss: 1.629097, DiffHEG loss 81.382432:  55%|█████▌    | 220/400 [1:00:31<49:17, 16.43s/it]
Epoch 220 | KGC loss: 1.629097, DiffHEG loss 81.382432:  55%|█████▌    | 221/400 [1:00:31<49:02, 16.44s/it]
Epoch 221 | KGC loss: 1.670593, DiffHEG loss 81.377522:  55%|█████▌    | 221/400 [1:00:47<49:02, 16.44s/it]
Epoch 221 | KGC loss: 1.670593, DiffHEG loss 81.377522:  56%|█████▌    | 222/400 [1:00:47<48:44, 16.43s/it]
Epoch 222 | KGC loss: 1.633929, DiffHEG loss 81.380052:  56%|█████▌    | 222/400 [1:01:04<48:44, 16.43s/it]
Epoch 222 | KGC loss: 1.633929, DiffHEG loss 81.380052:  56%|█████▌    | 223/400 [1:01:04<48:28, 16.43s/it]
Epoch 223 | KGC loss: 1.657466, DiffHEG loss 81.381538:  56%|█████▌    | 223/400 [1:01:20<48:28, 16.43s/it]
Epoch 223 | KGC loss: 1.657466, DiffHEG loss 81.381538:  56%|█████▌    | 224/400 [1:01:20<48:14, 16.44s/it]
Epoch 224 | KGC loss: 1.614645, DiffHEG loss 81.378467:  56%|█████▌    | 224/400 [1:01:36<48:14, 16.44s/it]
Epoch 224 | KGC loss: 1.614645, DiffHEG loss 81.378467:  56%|█████▋    | 225/400 [1:01:36<47:56, 16.44s/it]
Epoch 225 | KGC loss: 1.667493, DiffHEG loss 81.373558:  56%|█████▋    | 225/400 [1:01:53<47:56, 16.44s/it]
Epoch 225 | KGC loss: 1.667493, DiffHEG loss 81.373558:  56%|█████▋    | 226/400 [1:01:53<47:38, 16.43s/it]
Epoch 226 | KGC loss: 1.624641, DiffHEG loss 81.381107:  56%|█████▋    | 226/400 [1:02:09<47:38, 16.43s/it]
Epoch 226 | KGC loss: 1.624641, DiffHEG loss 81.381107:  57%|█████▋    | 227/400 [1:02:09<47:22, 16.43s/it]
Epoch 227 | KGC loss: 1.654601, DiffHEG loss 81.374525:  57%|█████▋    | 227/400 [1:02:26<47:22, 16.43s/it]
Epoch 227 | KGC loss: 1.654601, DiffHEG loss 81.374525:  57%|█████▋    | 228/400 [1:02:26<47:07, 16.44s/it]
Epoch 228 | KGC loss: 1.613243, DiffHEG loss 81.376553:  57%|█████▋    | 228/400 [1:02:42<47:07, 16.44s/it]
Epoch 228 | KGC loss: 1.613243, DiffHEG loss 81.376553:  57%|█████▋    | 229/400 [1:02:42<46:50, 16.44s/it]
Epoch 229 | KGC loss: 1.671364, DiffHEG loss 81.367406:  57%|█████▋    | 229/400 [1:02:59<46:50, 16.44s/it]
Epoch 229 | KGC loss: 1.671364, DiffHEG loss 81.367406:  57%|█████▊    | 230/400 [1:02:59<46:36, 16.45s/it]
Epoch 230 | KGC loss: 1.633409, DiffHEG loss 81.366315:  57%|█████▊    | 230/400 [1:03:15<46:36, 16.45s/it]
Epoch 230 | KGC loss: 1.633409, DiffHEG loss 81.366315:  58%|█████▊    | 231/400 [1:03:15<46:19, 16.45s/it]
Epoch 231 | KGC loss: 1.672196, DiffHEG loss 81.375370:  58%|█████▊    | 231/400 [1:03:32<46:19, 16.45s/it]
Epoch 231 | KGC loss: 1.672196, DiffHEG loss 81.375370:  58%|█████▊    | 232/400 [1:03:32<46:04, 16.46s/it]
Epoch 232 | KGC loss: 1.673760, DiffHEG loss 81.374605:  58%|█████▊    | 232/400 [1:03:48<46:04, 16.46s/it]
Epoch 232 | KGC loss: 1.673760, DiffHEG loss 81.374605:  58%|█████▊    | 233/400 [1:03:48<45:47, 16.45s/it]
Epoch 233 | KGC loss: 1.685062, DiffHEG loss 81.382540:  58%|█████▊    | 233/400 [1:04:04<45:47, 16.45s/it]
Epoch 233 | KGC loss: 1.685062, DiffHEG loss 81.382540:  58%|█████▊    | 234/400 [1:04:04<45:30, 16.45s/it]
Epoch 234 | KGC loss: 1.640918, DiffHEG loss 81.385515:  58%|█████▊    | 234/400 [1:04:21<45:30, 16.45s/it]
Epoch 234 | KGC loss: 1.640918, DiffHEG loss 81.385515:  59%|█████▉    | 235/400 [1:04:21<45:13, 16.45s/it]
Epoch 235 | KGC loss: 1.657485, DiffHEG loss 81.375748:  59%|█████▉    | 235/400 [1:04:37<45:13, 16.45s/it]
Epoch 235 | KGC loss: 1.657485, DiffHEG loss 81.375748:  59%|█████▉    | 236/400 [1:04:37<44:57, 16.45s/it]
Epoch 236 | KGC loss: 1.624614, DiffHEG loss 81.375207:  59%|█████▉    | 236/400 [1:04:54<44:57, 16.45s/it]
Epoch 236 | KGC loss: 1.624614, DiffHEG loss 81.375207:  59%|█████▉    | 237/400 [1:04:54<44:41, 16.45s/it]
Epoch 237 | KGC loss: 1.658748, DiffHEG loss 81.382136:  59%|█████▉    | 237/400 [1:05:10<44:41, 16.45s/it]
Epoch 237 | KGC loss: 1.658748, DiffHEG loss 81.382136:  60%|█████▉    | 238/400 [1:05:10<44:24, 16.45s/it]
Epoch 238 | KGC loss: 1.630896, DiffHEG loss 81.382659:  60%|█████▉    | 238/400 [1:05:27<44:24, 16.45s/it]
Epoch 238 | KGC loss: 1.630896, DiffHEG loss 81.382659:  60%|█████▉    | 239/400 [1:05:27<44:08, 16.45s/it]
Epoch 239 | KGC loss: 1.648690, DiffHEG loss 81.380626:  60%|█████▉    | 239/400 [1:05:43<44:08, 16.45s/it]
Epoch 239 | KGC loss: 1.648690, DiffHEG loss 81.380626:  60%|██████    | 240/400 [1:05:43<43:50, 16.44s/it]
Epoch 240 | KGC loss: 1.618992, DiffHEG loss 81.387005:  60%|██████    | 240/400 [1:06:00<43:50, 16.44s/it]
Epoch 240 | KGC loss: 1.618992, DiffHEG loss 81.387005:  60%|██████    | 241/400 [1:06:00<43:35, 16.45s/it]
Epoch 241 | KGC loss: 1.670067, DiffHEG loss 81.373232:  60%|██████    | 241/400 [1:06:16<43:35, 16.45s/it]
Epoch 241 | KGC loss: 1.670067, DiffHEG loss 81.373232:  60%|██████    | 242/400 [1:06:16<43:18, 16.45s/it]
Epoch 242 | KGC loss: 1.622721, DiffHEG loss 81.372303:  60%|██████    | 242/400 [1:06:32<43:18, 16.45s/it]
Epoch 242 | KGC loss: 1.622721, DiffHEG loss 81.372303:  61%|██████    | 243/400 [1:06:32<43:02, 16.45s/it]
Epoch 243 | KGC loss: 1.659225, DiffHEG loss 81.387731:  61%|██████    | 243/400 [1:06:49<43:02, 16.45s/it]
Epoch 243 | KGC loss: 1.659225, DiffHEG loss 81.387731:  61%|██████    | 244/400 [1:06:49<42:46, 16.45s/it]
Epoch 244 | KGC loss: 1.635228, DiffHEG loss 81.377049:  61%|██████    | 244/400 [1:07:05<42:46, 16.45s/it]
Epoch 244 | KGC loss: 1.635228, DiffHEG loss 81.377049:  61%|██████▏   | 245/400 [1:07:05<42:30, 16.45s/it]
Epoch 245 | KGC loss: 1.673048, DiffHEG loss 81.377049:  61%|██████▏   | 245/400 [1:07:22<42:30, 16.45s/it]
Epoch 245 | KGC loss: 1.673048, DiffHEG loss 81.377049:  62%|██████▏   | 246/400 [1:07:22<42:14, 16.46s/it]
Epoch 246 | KGC loss: 1.622387, DiffHEG loss 81.385676:  62%|██████▏   | 246/400 [1:07:38<42:14, 16.46s/it]
Epoch 246 | KGC loss: 1.622387, DiffHEG loss 81.385676:  62%|██████▏   | 247/400 [1:07:38<41:58, 16.46s/it]
Epoch 247 | KGC loss: 1.673392, DiffHEG loss 81.384902:  62%|██████▏   | 247/400 [1:07:55<41:58, 16.46s/it]
Epoch 247 | KGC loss: 1.673392, DiffHEG loss 81.384902:  62%|██████▏   | 248/400 [1:07:55<41:41, 16.45s/it]
Epoch 248 | KGC loss: 1.628061, DiffHEG loss 81.370678:  62%|██████▏   | 248/400 [1:08:11<41:41, 16.45s/it]
Epoch 248 | KGC loss: 1.628061, DiffHEG loss 81.370678:  62%|██████▏   | 249/400 [1:08:11<41:24, 16.45s/it]
Epoch 249 | KGC loss: 1.676861, DiffHEG loss 81.369654:  62%|██████▏   | 249/400 [1:08:28<41:24, 16.45s/it]
Epoch 249 | KGC loss: 1.676861, DiffHEG loss 81.369654:  62%|██████▎   | 250/400 [1:08:28<41:08, 16.46s/it]
Epoch 250 | KGC loss: 1.607187, DiffHEG loss 81.362447:  62%|██████▎   | 250/400 [1:08:44<41:08, 16.46s/it]
Epoch 250 | KGC loss: 1.607187, DiffHEG loss 81.362447:  63%|██████▎   | 251/400 [1:08:44<40:52, 16.46s/it]
Epoch 251 | KGC loss: 1.664790, DiffHEG loss 81.359321:  63%|██████▎   | 251/400 [1:09:01<40:52, 16.46s/it]
Epoch 251 | KGC loss: 1.664790, DiffHEG loss 81.359321:  63%|██████▎   | 252/400 [1:09:01<40:35, 16.46s/it]
Epoch 252 | KGC loss: 1.638540, DiffHEG loss 81.391449:  63%|██████▎   | 252/400 [1:09:17<40:35, 16.46s/it]
Epoch 252 | KGC loss: 1.638540, DiffHEG loss 81.391449:  63%|██████▎   | 253/400 [1:09:17<40:19, 16.46s/it]
Epoch 253 | KGC loss: 1.678886, DiffHEG loss 81.373070:  63%|██████▎   | 253/400 [1:09:33<40:19, 16.46s/it]
Epoch 253 | KGC loss: 1.678886, DiffHEG loss 81.373070:  64%|██████▎   | 254/400 [1:09:33<40:02, 16.45s/it]
Epoch 254 | KGC loss: 1.645184, DiffHEG loss 81.383788:  64%|██████▎   | 254/400 [1:09:50<40:02, 16.45s/it]
Epoch 254 | KGC loss: 1.645184, DiffHEG loss 81.383788:  64%|██████▍   | 255/400 [1:09:50<39:44, 16.45s/it]
Epoch 255 | KGC loss: 1.685389, DiffHEG loss 81.384914:  64%|██████▍   | 255/400 [1:10:06<39:44, 16.45s/it]
Epoch 255 | KGC loss: 1.685389, DiffHEG loss 81.384914:  64%|██████▍   | 256/400 [1:10:06<39:27, 16.44s/it]
Epoch 256 | KGC loss: 1.629579, DiffHEG loss 81.374903:  64%|██████▍   | 256/400 [1:10:23<39:27, 16.44s/it]
Epoch 256 | KGC loss: 1.629579, DiffHEG loss 81.374903:  64%|██████▍   | 257/400 [1:10:23<39:10, 16.43s/it]
Epoch 257 | KGC loss: 1.691415, DiffHEG loss 81.378591:  64%|██████▍   | 257/400 [1:10:39<39:10, 16.43s/it]
Epoch 257 | KGC loss: 1.691415, DiffHEG loss 81.378591:  64%|██████▍   | 258/400 [1:10:39<38:54, 16.44s/it]
Epoch 258 | KGC loss: 1.644861, DiffHEG loss 81.381590:  64%|██████▍   | 258/400 [1:10:56<38:54, 16.44s/it]
Epoch 258 | KGC loss: 1.644861, DiffHEG loss 81.381590:  65%|██████▍   | 259/400 [1:10:56<38:37, 16.44s/it]
Epoch 259 | KGC loss: 1.682427, DiffHEG loss 81.375212:  65%|██████▍   | 259/400 [1:11:12<38:37, 16.44s/it]
Epoch 259 | KGC loss: 1.682427, DiffHEG loss 81.375212:  65%|██████▌   | 260/400 [1:11:12<38:21, 16.44s/it]
Epoch 260 | KGC loss: 1.649351, DiffHEG loss 81.374966:  65%|██████▌   | 260/400 [1:11:29<38:21, 16.44s/it]
Epoch 260 | KGC loss: 1.649351, DiffHEG loss 81.374966:  65%|██████▌   | 261/400 [1:11:29<38:05, 16.44s/it]
Epoch 261 | KGC loss: 1.675431, DiffHEG loss 81.370088:  65%|██████▌   | 261/400 [1:11:45<38:05, 16.44s/it]
Epoch 261 | KGC loss: 1.675431, DiffHEG loss 81.370088:  66%|██████▌   | 262/400 [1:11:45<37:49, 16.44s/it]
Epoch 262 | KGC loss: 1.630164, DiffHEG loss 81.373191:  66%|██████▌   | 262/400 [1:12:01<37:49, 16.44s/it]
Epoch 262 | KGC loss: 1.630164, DiffHEG loss 81.373191:  66%|██████▌   | 263/400 [1:12:01<37:32, 16.44s/it]
Epoch 263 | KGC loss: 1.669975, DiffHEG loss 81.359021:  66%|██████▌   | 263/400 [1:12:18<37:32, 16.44s/it]
Epoch 263 | KGC loss: 1.669975, DiffHEG loss 81.359021:  66%|██████▌   | 264/400 [1:12:18<37:16, 16.45s/it]
Epoch 264 | KGC loss: 1.636525, DiffHEG loss 81.359120:  66%|██████▌   | 264/400 [1:12:34<37:16, 16.45s/it]
Epoch 264 | KGC loss: 1.636525, DiffHEG loss 81.359120:  66%|██████▋   | 265/400 [1:12:34<37:00, 16.45s/it]
Epoch 265 | KGC loss: 1.670208, DiffHEG loss 81.357939:  66%|██████▋   | 265/400 [1:12:51<37:00, 16.45s/it]
Epoch 265 | KGC loss: 1.670208, DiffHEG loss 81.357939:  66%|██████▋   | 266/400 [1:12:51<36:45, 16.46s/it]
Epoch 266 | KGC loss: 1.642310, DiffHEG loss 81.381682:  66%|██████▋   | 266/400 [1:13:07<36:45, 16.46s/it]
Epoch 266 | KGC loss: 1.642310, DiffHEG loss 81.381682:  67%|██████▋   | 267/400 [1:13:07<36:29, 16.46s/it]
Epoch 267 | KGC loss: 1.664375, DiffHEG loss 81.371035:  67%|██████▋   | 267/400 [1:13:24<36:29, 16.46s/it]
Epoch 267 | KGC loss: 1.664375, DiffHEG loss 81.371035:  67%|██████▋   | 268/400 [1:13:24<36:12, 16.46s/it]
Epoch 268 | KGC loss: 1.639894, DiffHEG loss 81.381962:  67%|██████▋   | 268/400 [1:13:40<36:12, 16.46s/it]
Epoch 268 | KGC loss: 1.639894, DiffHEG loss 81.381962:  67%|██████▋   | 269/400 [1:13:40<35:55, 16.46s/it]
Epoch 269 | KGC loss: 1.668731, DiffHEG loss 81.366298:  67%|██████▋   | 269/400 [1:13:57<35:55, 16.46s/it]
Epoch 269 | KGC loss: 1.668731, DiffHEG loss 81.366298:  68%|██████▊   | 270/400 [1:13:57<35:39, 16.46s/it]
Epoch 270 | KGC loss: 1.643687, DiffHEG loss 81.382687:  68%|██████▊   | 270/400 [1:14:13<35:39, 16.46s/it]
Epoch 270 | KGC loss: 1.643687, DiffHEG loss 81.382687:  68%|██████▊   | 271/400 [1:14:13<35:22, 16.45s/it]
Epoch 271 | KGC loss: 1.668598, DiffHEG loss 81.379655:  68%|██████▊   | 271/400 [1:14:30<35:22, 16.45s/it]
Epoch 271 | KGC loss: 1.668598, DiffHEG loss 81.379655:  68%|██████▊   | 272/400 [1:14:30<35:06, 16.46s/it]
Epoch 272 | KGC loss: 1.617922, DiffHEG loss 81.379520:  68%|██████▊   | 272/400 [1:14:46<35:06, 16.46s/it]
Epoch 272 | KGC loss: 1.617922, DiffHEG loss 81.379520:  68%|██████▊   | 273/400 [1:14:46<34:50, 16.46s/it]
Epoch 273 | KGC loss: 1.665891, DiffHEG loss 81.376604:  68%|██████▊   | 273/400 [1:15:02<34:50, 16.46s/it]
Epoch 273 | KGC loss: 1.665891, DiffHEG loss 81.376604:  68%|██████▊   | 274/400 [1:15:02<34:34, 16.46s/it]
Epoch 274 | KGC loss: 1.647132, DiffHEG loss 81.395031:  68%|██████▊   | 274/400 [1:15:19<34:34, 16.46s/it]
Epoch 274 | KGC loss: 1.647132, DiffHEG loss 81.395031:  69%|██████▉   | 275/400 [1:15:19<34:17, 16.46s/it]
Epoch 275 | KGC loss: 1.674223, DiffHEG loss 81.381575:  69%|██████▉   | 275/400 [1:15:35<34:17, 16.46s/it]
Epoch 275 | KGC loss: 1.674223, DiffHEG loss 81.381575:  69%|██████▉   | 276/400 [1:15:35<34:00, 16.46s/it]
Epoch 276 | KGC loss: 1.642069, DiffHEG loss 81.390312:  69%|██████▉   | 276/400 [1:15:52<34:00, 16.46s/it]
Epoch 276 | KGC loss: 1.642069, DiffHEG loss 81.390312:  69%|██████▉   | 277/400 [1:15:52<33:43, 16.45s/it]
Epoch 277 | KGC loss: 1.664810, DiffHEG loss 81.381336:  69%|██████▉   | 277/400 [1:16:08<33:43, 16.45s/it]
Epoch 277 | KGC loss: 1.664810, DiffHEG loss 81.381336:  70%|██████▉   | 278/400 [1:16:08<33:28, 16.46s/it]
Epoch 278 | KGC loss: 1.631393, DiffHEG loss 81.384784:  70%|██████▉   | 278/400 [1:16:25<33:28, 16.46s/it]
Epoch 278 | KGC loss: 1.631393, DiffHEG loss 81.384784:  70%|██████▉   | 279/400 [1:16:25<33:11, 16.46s/it]
Epoch 279 | KGC loss: 1.677880, DiffHEG loss 81.378392:  70%|██████▉   | 279/400 [1:16:41<33:11, 16.46s/it]
Epoch 279 | KGC loss: 1.677880, DiffHEG loss 81.378392:  70%|███████   | 280/400 [1:16:41<32:55, 16.46s/it]
Epoch 280 | KGC loss: 1.641138, DiffHEG loss 81.381832:  70%|███████   | 280/400 [1:16:58<32:55, 16.46s/it]
Epoch 280 | KGC loss: 1.641138, DiffHEG loss 81.381832:  70%|███████   | 281/400 [1:16:58<32:38, 16.46s/it]
Epoch 281 | KGC loss: 1.683548, DiffHEG loss 81.386440:  70%|███████   | 281/400 [1:17:14<32:38, 16.46s/it]
Epoch 281 | KGC loss: 1.683548, DiffHEG loss 81.386440:  70%|███████   | 282/400 [1:17:14<32:21, 16.45s/it]
Epoch 282 | KGC loss: 1.664971, DiffHEG loss 81.379809:  70%|███████   | 282/400 [1:17:31<32:21, 16.45s/it]
Epoch 282 | KGC loss: 1.664971, DiffHEG loss 81.379809:  71%|███████   | 283/400 [1:17:31<32:06, 16.46s/it]
Epoch 283 | KGC loss: 1.705309, DiffHEG loss 81.377122:  71%|███████   | 283/400 [1:17:47<32:06, 16.46s/it]
Epoch 283 | KGC loss: 1.705309, DiffHEG loss 81.377122:  71%|███████   | 284/400 [1:17:47<31:50, 16.47s/it]
Epoch 284 | KGC loss: 1.661137, DiffHEG loss 81.390452:  71%|███████   | 284/400 [1:18:04<31:50, 16.47s/it]
Epoch 284 | KGC loss: 1.661137, DiffHEG loss 81.390452:  71%|███████▏  | 285/400 [1:18:04<31:32, 16.46s/it]
Epoch 285 | KGC loss: 1.686827, DiffHEG loss 81.385294:  71%|███████▏  | 285/400 [1:18:20<31:32, 16.46s/it]
Epoch 285 | KGC loss: 1.686827, DiffHEG loss 81.385294:  72%|███████▏  | 286/400 [1:18:20<31:15, 16.45s/it]
Epoch 286 | KGC loss: 1.640128, DiffHEG loss 81.384700:  72%|███████▏  | 286/400 [1:18:36<31:15, 16.45s/it]
Epoch 286 | KGC loss: 1.640128, DiffHEG loss 81.384700:  72%|███████▏  | 287/400 [1:18:36<30:59, 16.46s/it]
